ran	Running
bicycle	Bicycling
sit ups	Sit Ups
intervals	Bicycling
jumping jacks	Jumping Jacks
ran	Running
skipping	Skipping
tennis	Tennis
stretched	Other
sit ups	Abdominal Crunches
elliptical	Elliptical Machine
sit ups	Sit Ups
run	Running
hit	Kickboxing
walked	Walking
bicycle	Bicycling
sit ups	Sit Ups
walked	Walking
ran	Running
lifting	Push ups
treadmill	Walking
gardening	Other
jog	Jogging
pilates	Pilates
leg extensions	Weights, general
As I performed barbell squats I felt like quitting .	Weights, general
ran	Running
biked	Bicycling
squats	Squats
pushups	Push ups
walked	Walking
basketball	Basketball
sit up	Sit Ups
chin up	Chin ups
yoga	Yoga
ice skated	Ice skating
push ups	Push ups
sit ups	Sit Ups
shoulder workout	Other
steps	Stair Climbing
ran	Running
walked	Walking
walk	Walking
laps	Swimming
jogged	Jogging
high intensity interval training	Interval Training
hot yoga	Yoga
bouldering	Rock climbing
ran	Running
weight lifting	Weights, general
biked	Bicycling
pushups	Push ups
bench press	Bench press
basketball	Basketball
yoga	Yoga
bike	Bicycling
lifting	Bicep Curl
ran	Running
burpees	Burpees
jumping jacks	Jumping Jacks
squats	Squats
walked	Walking
pushups	Push ups
ran	Running
ran	Running
pull ups	Chin ups
push ups	Push ups
pull ups	Pull ups
weights	Weights, general
jogged	Jogging
skiied	Skiing
yoga	Yoga
squats	Squats
laps	Swimming
squats	Squats
ran	Running
cardio	Cardio
core yoga	Yoga
played	Basketball
dumbbell pressed	Bench press
rowed	Rowing
walked	Walking
basketball	Basketball
hiked	Hiking
hiked	Hiking
biked	Bicycling
walked	Walking
push ups	Push ups
jumping jacks	Jumping Jacks
crunches	Abdominal Crunches
eliptical	Elliptical Machine
Bench pressing	Bench press
walked	Walking
squats	Squats
lifted	Weights, general
ran	Running
walked	Walking
yoga	Yoga
stationary bicycle	Bicycling
lifts	Weights, general
jogged	Jogging
swam	Swimming
lifted weights	Weights, general
lifted weights	Weights, general
ran	Running
walked	Walking
weight	Weights, general
ran	Running
stationary bike	Bicycling
thrusters	Crossfit
burpees	Burpees
dumbbells	Weights, general
run	Running
Biking	Bicycling
ab crunches	Abdominal Crunches
squats	Squats
push ups	Push ups
jog	Jogging
walk	Walking
bike	Bicycling
crunches	Abdominal Crunches
basket ball	Basketball
ran	Running
deadlifts	Dead lifts
hiked	Hiking
played	American Football
walk	Walking
stretches	Yoga
cleaned	Other
washed	Other
rode	Bicycling
walked	Walking
jumping jacks	Jumping Jacks
push - ups	Push ups
walked	Walking
hiked	Hiking
push - ups	Push ups
walk	Walking
run	Running
biking	Bicycling
jugged	Jogging
basketball	Basketball
bike riding	Bicycling
walk	Walking
walked	Walking
swam	Swimming
ran	Running
swam	Swimming
ran	Running
weights	Weights, general
treadmill	Treadmill
treadmill	Treadmill
crunches	Abdominal Crunches
push - ups	Push ups
rowing machine	Rowing
walked	Walking
elliptical	Elliptical Machine
pushups	Push ups
Vinyasa yoga	Yoga
jogged	Jogging
walked	Walking
lifted	Weights, general
roller skated	Roller skating
push ups	Push ups
squats	Squats
flexed arm hang	Pull ups
stair stepping	Stair Climbing
walked	Walking
arm curls	Bicep Curl
pull - ups	Pull ups
danced	Dancing
walked	Walking
bicep	Bicep Curl
squats	Squats
jogged	Jogging
aerobics	Aerobics
pushups	Push ups
zumba	Zumba
squats	Squats
elliptical	Elliptical Machine
lifted	Weights, general
swum	Swimming
lifted	Weights, general
walked	Walking
weighted sumo squats	Squats
plank	Planking
elliptical	Elliptical Machine
ran	Running
ran	Running
elliptical	Elliptical Machine
sit ups	Sit Ups
ran	Running
cardio	Aerobics
ran	Running
  HIT workout	Cardio
Yoga	Yoga
walked	Walking
ice skating	Ice skating
weight training	Weights, general
weight training	Weights, general
walked	Walking
ran	Running
hip - hop dance class	Exercise Class
walked	Walking
walked	Walking
lifted	Weights, general
jumping jacks	Jumping Jacks
ran	Running
kettlebell	Weights, general
walked	Walking
pushups	Push ups
walked	Walking
walked	Walking
lifted	Squats
situps	Sit Ups
swam	Swimming
yogarobics	Aerobics
walking	Walking
ran	Running
yoga	Yoga
volleyball	Volleyball
baseball	Baseball
static plank hold	Planking
pull ups	Pull ups
sit ups	Abdominal Crunches
squat	Squats
basketball	Basketball
tennis	Tennis
rode	Bicycling
lifted weights	Weights, general
deadlifted	Dead lifts
ran	Running
biked	Bicycling
ran	Running
swam	Swimming
walked	Walking
walked	Walking
walked	Walking
basketball	Basketball
jogging	Jogging
swam	Swimming
walked	Walking
ran	Running
swam	Swimming
burpees	Burpees
mountain climbers	Mountain climbers
boxed	Boxing
ran	Running
walked	Walking
jumped	Cardio
yoga	Yoga
walked	Walking
rode	Bicycling
power - walked	Walking
ran	Elliptical Machine
weight machines	Weights, general
walked	Walking
did ten sets	Bodyweight exercises, general
treadmill	Treadmill
walked	Walking
hike	Hiking
ran	Running
jumping jacks	Jumping Jacks
ran	Running
eliptical	Elliptical Machine
ran	Running
yoga	Yoga
walked	Walking
danced	Zumba
jump roped	Jumping rope
walk	Walking
bikeriding	Bicycling
kickboxing	Kickboxing
walked	Walking
BIKE RIDE	Bicycling
SWAM	Swimming
running	Running
decline bench press	Bench press
ran	Running
walk	Walking
lunges	Lunges
jumped rope	Jumping rope
ran	Running
zumba	Zumba
Cycling	Bicycling
walkling	Walking
biked	Bicycling
half a marathon	Running
walked	Walking
elliptical	Elliptical Machine
Zumba	Zumba
ran	Running
jump rope	Jumping Jacks
burpees	Burpees
squats	Squats
rows	Rowing
tennis	Tennis
walked	Walking
conditioned	Cardio
bench pressed	Bench press
deadlifted	Dead lifts
yoga	Yoga
intervals	Interval Training
elliptical	Elliptical Machine
straight - arm plank	Planking
jumping squat program	Squats
worked	Body weight exercises, general
ran	Running
weights	Weights, general
yoga	Yoga
walked	Hiking
swam	Swimming
bike	Bicycling
lifted	Bicep Curl
rowing	Rowing
walk	Walking
walked	Walking
squats	Squats
danced	Dancing
Volleyball	Volleyball
steps	Walking
Table tennis	Tennis
squats	Squats
ran	Running
lifted	Bicep Curl
water areobics	Aerobics
abs workout	Sit Ups
ran	Running
walked	Walking
badmitton	Badminton
yoga	Yoga
danced	Dancing
walk	Walking
jumped rope	Jumping rope
bike	Bicycling
lifted	Bicep Curl
climbed	Stair Climbing
shoulder press	Weights, general
pushups	Push ups
tennis	Tennis
hiked	Hiking
yoga	Yoga
bike	Bicycling
weights	Weights, general
pushups	Push ups
walked	Walking
yoga	Yoga
circuit training	Interval Training
jog	Jogging
spin	Bicycling
rowed	Rowing
lunges	Lunges
ran	Running
swam	Swimming
walked	Walking
cycled	Bicycling
burpees	Burpees
hiked	Hiking
treadmill	Treadmill
laps	Swimming
worked out	Body weight exercises, general
aerobics	Aerobics
ran	Running
benched	Bench press
ran	Running
Jazzercize	Exercise Class
chest work out	Push ups
squats	Squats
ran	Running
strength training	Other
bike	Bicycling
walking	Walking
walked	Walking
ran	Running
aerobics	Aerobics
ran	Running
ran	Running
cricket	Cricket
walked	Walking
climbed	Stair Climbing
walked	Walking
pushups	Push ups
exercise bike	Bicycling
walk	Walking
callenetics	Other
ballet boot camp	Pilates
elliptical	Elliptical Machine
bike	Bicycling
push ups	Push ups
run	Running
walked	Walking
walking lunges	Lunges
leg presses	Leg press
leg presses	Leg press
walked	Walking
jumped	Jumping Jacks
walked	Walking
lifted	Weights, general
swam	Swimming
lifting	Weights, general
walked	Walking
jumped	Jumping rope
hiked	Hiking
baseball	Baseball
rebounding	Cardio
Rebounding	Cardio
jog	Jogging
badminton	Badminton
ran	Running
lifted	Weights, general
cycled	Bicycling
swam	Swimming
burpees	Burpees
walked	Walking
walk	Walking
dance	Dancing
walked	Walking
danced	Zumba
squats	Squats
push - ups	Push ups
skipping	Skipping
volley ball	Volleyball
  push - ups	Push ups
skipping	Skipping
tennis	Tennis
ran	Running
ran	Running
biked	Bicycling
Jogging	Jogging
Walked	Walking
hike	Hiking
squats	Squats
soccer	Soccer
Run	Running
yoga	Yoga
ran	Running
deadlifted	Dead lifts
walked	Walking
weight - lifting	Bench press
treadmill	Walking
bike	Bicycling
elliptical machine	Elliptical Machine
hot yoga	Yoga
barre	Other
ran	Running
sit - ups	Sit Ups
HIIT	Interval Training
walk	Walking
jumping jacks	Jumping Jacks
pushups	Push ups
ran	Running
jumping jacks	Jumping Jacks
dumbbells	Bicep Curl
stairs	Stair Climbing
yoga	Yoga
walking	Walking
ran	Running
pushups	Push ups
swam	Swimming
walked	Walking
zumba	Zumba
walked	Walking
lifting	Dead lifts
stairmaster	Stair Climbing
leg press	Leg press
recumbent bicycle	Bicycling
leg extensions	Leg press
swimming	Swimming
ran	Running
lifted	Leg press
squats	Squats
pushups	Push ups
walked	Walking
aerobic	Aerobics
walked	Walking
weight lifting	Bodyweight exercises, general
squats	Squats
running	Running
step class	Aerobics
bicycle	Bicycling
Running	Running
Pull ups	Pull ups
medicine ball .	Squats
bicep curls	Bicep Curl
  running	Running
  push ups	Push ups
lifted	Weights, general
ab	Abdominal Crunches
stretching	Stretching
plank	Planking
namaskar	Yoga
Adho Mukho Svanasana	Yoga
rode	Bicycling
Zumba dance class	Exercise Class
ran	Running
weight machine	Weights, general
elliptical machine	Elliptical Machine
arm curls	Bicep Curl
swam	Swimming
run	Running
pushups	Push ups
jumping jacks	Jumping Jacks
walked	Walking
ab crunches	Abdominal Crunches
sit - ups	Sit Ups
high knees	Other
stairmaster	Stair Climbing
squats	Squats
Jogged	Jogging
Sit ups	Sit Ups
walk	Hiking
biking	Bicycling
tennis	Tennis
sit - ups	Sit Ups
burpees	Burpees
leg lifts	Leg curls
lifting weights	Dumbbells
lifting weights	Dumbbells
dumbell chest presses	Bench press
leg presses	Leg press
Running	Running
bike	Bicycling
jogged	Jogging
laps	Swimming
Zumba	Zumba
Cheer	Other
booty yoga	Yoga
ran	Running
push ups	Push ups
ran	Running
ran	Running
volleyball	Volleyball
hiked	Hiking
paddled	Kayaking
walked	Walking
rode	Bicycling
walked	Power walking
swam	Swimming
biked	Bicycling
sit ups	Sit Ups
hike	Hiking
jog	Jogging
curled	Dumbbells
pushups	Push ups
ran	Running
leg	Leg press
yoga	Yoga
jumping jacks	Jumping Jacks
squatted	Squats
ran	Running
ran	Running
crunches	Abdominal Crunches
like lifting weights and burpees	Burpees
treadmill and stair master	Walking
cardio kickboxing	Kickboxing
bike	Bicycling
shoulder press	Other
chair yoga	Yoga
hiked	Hiking
stairs	Stair Climbing
yoga	Yoga
ran	Running
jogged	Jogging
dips	Bodyweight exercises, general
dumbbell raises	Bicep Curl
ran	Running
yoga	Yoga
ran	Running
hiked	Hiking
riding	Bicycling
swimming	Swimming
hike	Hiking
ran	Running
lifted	Weights, general
weightlifting	Bench press
jog	Jogging
plank	Planking
jumping jacks	Jumping Jacks
yoga class	Yoga
swam	Swimming
walked	Hiking
spin class	Bicycling
jogged	Jogging
push - ups	Push ups
lifted arms	Bicep Curl
jogged	Jogging
rode	Bicycling
situps	Abdominal Crunches
Zumba	Zumba
lifted	Weights, general
running	Running
pushups	Push ups
fast walked	Power walking
exercise	Stretching
walked	Walking
squats	Squats
push ups	Push ups
wall sits	Wall sit
ran	Running
yoga	Yoga
swam	Swimming
ran	Running
swam	Swimming
push ups	Push ups
swam	Swimming
pull up	Pull ups
circuit	Interval Training
cross trainer	Elliptical Machine
run	Jogging
yoga	Yoga
bike ride	Bicycling
touch football	American Football
exhausted	Running
easier hurt so bad	Running
rode	Bicycling
walked	Walking
treadmill	Running
dribble	Soccer
elliptical machine	Elliptical Machine
spin class	Bicycling
low impact	Cardio
walked	Walking
ran	Running
pushups	Push ups
aerobics	Aerobics
weight lifting	Weights, general
ran	Running
Zumba class	Zumba
ballet class	Dancing
lunges	Lunges
exerciese bike	Yoga
yoga	Bicycling
HIIT	Interval Training
Barre	Yoga
ran	Running
pushups	Push ups
yoga	Yoga
walked	Walking
zumba	Zumba
ran	Treadmill
walked	Walking
Walked	Walking
Bicep curl	Bicep Curl
Leg press	Leg press
push ups	Chest press
pull ups	Chin ups
ran	Running
bench press	Bench press
ran	Running
biked	Bicycling
pushups	Push ups
jumped rope	Jumping rope
walked	Walking
lifted	Weights, general
walked	Walking
stepper	Elliptical Machine
walk	Walking
cardio	Cardio
danced	Dancing
walked	Walking
lifted legs	Weights, general
walked	Walking
rode	Horseback Riding
jogged	Jogging
walked	Walking
plank	Planking
jog	Jogging
swimming	Swimming
rode	Bicycling
hike	Hiking
skipping	Skipping
jogging	Jogging
walked	Walking
downward facing dog	Yoga
pool aerobics	Water Aerobics
Body Groove	Stretching
lifted	Weights, general
ran	Jogging
walked	Walking
ran	Running
yoga	Yoga
treadmill	Treadmill
crunches	Abdominal Crunches
burpees	Burpees
walk	Walking
swimming	Swimming
jogged	Jogging
crunches	Abdominal Crunches
cardio	Cardio
crunches	Abdominal Crunches
stationary bike	Bicycling
kettle ball	Dumbbells
leg lifts	Leg Raises
biked	Bicycling
free weight exercises	Weights, general
rode bikes	Bicycling
walked	Walking
pushups	Push ups
kick boxing	Kickboxing
treadmill	Jogging
lifting weights	Dumbbells
long run	Running
chest dip	Body weight exercises, general
leg presses	Leg press
walked	Walking
ran	Running
swimming	Swimming
volley ball	Volleyball
deadlifted	Dead lifts
abs rotation	Abdominal Crunches
rowing machine	Rowing
rowing machine	Rowing
walk	Walking
baseball	Baseball
played basketball	Basketball
swimming laps	Swimming
ran	Bicycling
skip	Skipping
ran	Running
weight flys	Weight Flies
ran	Running
walked	Walking
Aerobic	Aerobics
Squat	Squats
run	Running
elliptical machine	Elliptical Machine
yoga	Yoga
bike	Bicycling
ran	Running
taekwondo	Martial Arts
rower	Rowing
squat	Squats
walked	Walking
dumbbell bench	Bench press
ran	Treadmill
stationary bike	Other
jog on the treadmill	Treadmill
leg press	Leg press
pushups	Push ups
situps	Sit Ups
jumping jacks	Jumping Jacks
burpees	Burpees
exercise video	Body weight exercises, general
yoga	Yoga
weight lifting	Crossfit
lunges	Lunges
squat	Squats
Stairclimbing	Stair Climbing
yoga	Yoga
walk	Walking
yoga	Yoga
dance	Dancing
walked	Walking
stair machine	Stair Climbing
treadmill	Treadmill
weight machines	Walking
run	Running
yoga	Yoga
elliptical	Elliptical Machine
yoga	Yoga
ran	Running
played football	American Football
jumped rope	Jumping rope
walked	Walking
hills	Other
Swam	Swimming
biked	Bicycling
stretched	Stretching
speed walked	Walking
ran	Running
swam	Swimming
pushups	Push ups
walked	Walking
elliptical	Elliptical Machine
rode	Bicycling
floor exercise	Mountain climbers
ran	Running
yoga	Yoga
basketball	Basketball
ran	Running
deadlifted	Dead lifts
preacher curls	Bicep Curl
bench presses	Body weight exercises, general
sit ups	Sit Ups
Running	Running
Jogging	Jogging
jogged	Jogging
lacrosse	Lacrosse
ran	Running
dumbbell squats	Dumbbells
sit ups	Sit Ups
treadmill	Treadmill
WALKING	Walking
RUNNING	Running
ran	Running
pushups	Push ups
I went running	Jogging
hike	Hiking
yoga	Yoga
spinning	Exercise Class
Yoga	Yoga
power walked	Walking
walked	Walking
sit - ups	Sit Ups
push ups	Push ups
ran	Running
ran	Running
crunches	Sit Ups
ran	Running
eliptical	Elliptical Machine
hike	Hiking
pull ups	Pull ups
crunches	Abdominal Crunches
plank	Planking
jogged	Jogging
ran	Running
elliptical	Elliptical Machine
ab roller	Other
push ups	Push ups
crunches	Sit Ups
dumbell curls	Bicep Curl
ran	Jogging
bicep curls with dumbbells	Bicep Curl
ran	Running
walked	Walking
cycled	Bicycling
jogged	Jogging
situps	Sit Ups
stair climber	Stair Climbing
leg press	Leg press
ran	Running
walked	Walking
elliptical	Elliptical Machine
swam	Swimming
push up	Chest press
ran	Running
elliptical	Elliptical Machine
barre class	Exercise Class
swam	Swimming
ran	Running
hike	Hiking
swam	Swimming
pushups	Push ups
  body weight dips	Bodyweight exercises, general
ran	Running
stair master	Stair Climbing
basketball	Basketball
golf	Golf
weight training	Weights, general
swam	Swimming
bench press	Chest press
deadlift	Dead lifts
ran	Running
squats	Squats
yoga	Yoga
HIIT training	Interval Training
walked	Walking
ran	Jogging
ran	Running
ran	Running
pushups	Push ups
bench press	Chest press
jumping jacks	Jumping Jacks
bike	Bicycling
swam	Swimming
sled pushes	Other
exercise bike	Bicycling
elliptical	Elliptical Machine
walked	Walking
sit - ups	Abdominal Crunches
high intensity spin workout	Bicycling
Lifting dumbells	Bicep Curl
jumped rope	Jumping rope
push up	Pull ups
push - ups	Push ups
bench - press	Bench press
finished	Treadmill
treadmill	Walking
ran	Running
jumping jacks	Jumping Jacks
elliptical	Elliptical Machine
bike	Bicycling
culs	Weights, general
biked	Bicycling
tread climber	Other
dumb bell	Dumbbells
yoga	Yoga
rode a bicycle	Bicycling
ran	Treadmill
bench press	Bench press
ran	Running
ran	Running
push - ups	Push ups
burpees	Burpees
walked	Walking
stationary cycle	Bicycling
running	Running
swimming	Swimming
ran	Running
pushups	Push ups
lunges	Lunges
bench press	Chest press
standing dumbbell press	Dumbbells
push ups	Push ups
walking	Walking
walked up	Walking
jogged	Jogging
basketball game	Basketball
jumping jacks	Jumping Jacks
ran	Jogging
hiked	Hiking
ran	Running
boxing	Boxing
squats	Squats
elliptical	Elliptical Machine
walked	Walking
walked	Walking
tap dancing	Dancing
squats	Squats
walk	Walking
ran	Running
push - ups	Push ups
hiit class	Interval Training
yoga	Yoga
yoga	Yoga
zumba	Zumba
sit ups	Abdominal Crunches
squats	Squats
spin class	Exercise Class
sumo squats	Squats
walk	Walking
kickboxing	Kickboxing
jog	Running
resistance band walks	Other
sit - ups	Sit Ups
jog	Jogging
rowing	Rowing
walked	Walking
jump ropes	Jumping rope
lifted	Dumbbells
ran	Running
jumping jack	Jumping Jacks
Pilates	Pilates
elliptical	Cardio
yoga	Yoga
walk	Walking
ab workout	Sit Ups
ran	Treadmill
run	Running
yoga	Yoga
plank	Planking
leg lifts	Leg Raises
rode	Bicycling
swam	Swimming
elliptical machine	Elliptical Machine
kickboxing class	Kickboxing
climbed	Stair Climbing
butterflys	Bodyweight exercises, general
lifted	Weights, general
walked	Walking
running	Running
jumping	Jumping rope
run	Running
hiked	Hiking
pilates	Pilates
choreography	Dancing
sprints	Running
circuit training	Interval Training
ran	Jogging
dumbbell bench press	Bench press
sit ups	Sit Ups
sit ups	Sit Ups
walk	Walking
walking	Walking
bicep curl	Bicep Curl
tricep extensions	Dumbbells
bench press	Bench press
plank	Planking
weight lifted	Weights, general
Zumba	Zumba
crunches	Abdominal Crunches
jumping jacks	Jumping Jacks
burpee	Burpees
cycling	Bicycling
military presses	Chest press
barbell rows	Weights, general
rode	Bicycling
ran	Running
jump rope	Jumping rope
barbell squats	Squats
ran	Running
burpees	Burpees
Walking	Walking
jogging	Jogging
aerobics	Aerobics
walked	Walking
track	Running
DB squats	Squats
burpees	Burpees
squat hold	Squats
stretching	Exercise Class
cyclic	Bicycling
walked	Walking
jogged	Jogging
ran	Running
pushups	Push ups
push ups	Push ups
sprints	Running
deadlift	Dead lifts
calf raises	Calf raises
walked	Walking
rowing	Rowing
treadmill	Treadmill
exercise bike	Bicycling
ran	Running
push ups	Push ups
tennis	Tennis
ran	Running
ran	Running
biked	Bicycling
walked	Walking
walked	Walking
ran	Running
lifted	Bicep Curl
ran	Running
bench pressed	Bench press
elliptical machine	Elliptical Machine
stair - climber machine	Stair Climbing
bike	Bicycling
yoga	Yoga
pilates	Pilates
rode	Bicycling
Stairclimber	Stair Climbing
dumbbells	Dumbbells
ran	Running
squats	Squats
walked	Walking
yoga	Yoga
stationary bike	Bicycling
aerobics	Aerobics
Pilates	Pilates
Spin Bike	Bicycling
nature hike	Hiking
ran	Treadmill
pullups	Pull ups
leg raises	Leg Raises
bench press	Bench press
basketball game	Basketball
football	American Football
lifted weights	Bench press
lifted arms	Bicep Curl
jogged	Jogging
jogged	Jogging
walked	Walking
ran	Running
Zumba	Zumba
walked	Walking
squats	Squats
worked	Body weight exercises, general
arm wrestled	Weights, general
bench pressed	Bench press
walked	Walking
ran	Running
snowshoed	Snowshoeing
ran	Running
basketball	Basketball
weights	Chest press
Ran	Running
plank	Planking
ran	Running
soccer	Soccer
rode	Bicycling
ran	Running
crunches	Abdominal Crunches
Ran	Running
Rode mtn bike	Bicycling
ran	Running
squats	Dumbbells
jogged	Jogging
push ups	Push ups
walked	Walking
elliptical	Elliptical Machine
ran	Running
yoga	Yoga
stretches	Stretching
Jogging	Jogging
yoga	Yoga
gardening	Housework
ran	Running
weights	Weights, general
leg press	Leg press
ran	Running
weights	Weights, general
running	Running
jogging	Jogging
walking	Walking
ran	Running
Planks	Planking
dance	Dancing
weights	Bodyweight exercises, general
ran	Jogging
squats	Sit Ups
run	Running
squats	Squats
treadmill	Treadmill
walked	Power walking
stair climber	Stair Climbing
squats	Squats
ran	Treadmill
elliptical	Elliptical Machine
elliptical	Elliptical Machine
hike	Hiking
JOG	Jogging
PUCHING	Bodyweight exercises, general
ran	Running
biked	Bicycling
plank ups	Planking
swam	Swimming
rode	Bicycling
walked	Walking
yoga	Yoga
walked	Walking
PUSH UPS	Push ups
BASKETBALL	Basketball
ran	Running
ran	Running
sets of crunches and push ups	Body weight exercises, general
walked	Walking
yoga	Yoga
jogged	Jogging
Weights	Chest press
Run	Running
pilates	Pilates
aerobics	Aerobics
volleyball	Volleyball
jogged	Jogging
walked	Treadmill
dancing	Exercise Class
walk	Treadmill
squats	Squats
exercise bike	Bicycling
stretching	Stretching
ran	Running
swam	Swimming
tennis game	Tennis
aerobic dance	Aerobics
lifted 25 pound dumbbells	Dumbbells
swam	Swimming
walked	Walking
lifted	Bicep Curl
walked briskly	Power walking
played pickleball	Pickleball
pilates	Pilates
elliptical machine	Elliptical Machine
ran	Running
jumping jacks	Jumping Jacks
benched	Bench press
push ups	Push ups
dead lift	Dead lifts
rows	T-bar rows
stationary bicycle	Bicycling
step workout	Exercise Class
walked	Walking
jogged	Jogging
swam	Swimming
stretching	Stretching
deadlift	Dead lifts
bench pressed	Bench press
sit up	Abdominal Crunches
walked	Walking
walked	Walking
treadmill	Treadmill
biked	Bicycling
hiked	Hiking
push ups	Push ups
situps	Sit Ups
incline dumbbell bench press	Bench press
Romanian deadlifts	Dead lifts
dumbbell curls	Bicep Curl
ran	Running
RUNNING	Running
DUMBELL SQUATS	Dumbbells
pushups	Push ups
jumping jacks	Jumping Jacks
biked	Bicycling
hot yoga	Yoga
RUNNING	Running
DUMBELL SQUATS	Dumbbells
step class	Cardio
yoga video	Yoga
jump rope routine	Aerobics
burpees	Burpees
ran	Running
upper body workout dumbbells	Dumbbells
kettlebell curls	Bicep Curl
pull = ups	Pull ups
ran	Running
swam	Swimming
